NCESSCH,LEAID,NAME,OPSTFIPS,STREET,CITY,STATE,ZIP,STFIP,CNTY,NMCNTY,LOCALE,LAT,LON,CBSA,NMCBSA,CBSATYPE,CSA,NMCSA,NECTA,NMNECTA,CD,SLDL,SLDU,SCHOOLYEAR
062271003267,0622710,Palms Middle,06,10860 Woodbine St.,Los Angeles,CA,90034,06,06037,Los Angeles County,11,34.02355,-118.416433,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0637,06054,06030,2019-2020
062271003269,0622710,Park Avenue Elementary,06,8020 Park Ave.,Cudahy,CA,90201,06,06037,Los Angeles County,21,33.960235,-118.173723,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06063,06033,2019-2020
062271003270,0622710,Park Western Place Elementary,06,1214 Park W.ern Pl.,San Pedro,CA,90732,06,06037,Los Angeles County,11,33.7533,-118.304,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0633,06070,06035,2019-2020
062271003271,0622710,Woodland Hills Academy,06,20800 Burbank Blvd.,Woodland Hills,CA,91367,06,06037,Los Angeles County,11,34.171721,-118.586371,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0630,06045,06027,2019-2020
062271003272,0622710,Parmelee Avenue Elementary,06,1338 E. 76th Pl.,Los Angeles,CA,90001,06,06037,Los Angeles County,21,33.970033,-118.250321,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06059,06033,2019-2020
062271003274,0622710,Paseo del Rey Fundamental,06,7751 Paseo del Rey,Playa Del Rey,CA,90293,06,06037,Los Angeles County,11,33.956727,-118.433763,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0643,06062,06026,2019-2020
062271003276,0622710,George S. Patton Continuation,06,24514 S. W.ern Ave.,Harbor City,CA,90710,06,06037,Los Angeles County,11,33.802153,-118.307169,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0643,06066,06035,2019-2020
062271003277,0622710,Robert E. Peary Middle,06,1415 W. Gardena Blvd.,Gardena,CA,90247,06,06037,Los Angeles County,13,33.882695,-118.300933,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0643,06066,06035,2019-2020
062271003279,0622710,Phoenix Continuation,06,12971 Zanja St.,Los Angeles,CA,90066,06,06037,Los Angeles County,11,33.996985,-118.440946,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0637,06062,06026,2019-2020
062271003280,0622710,Pinewood Avenue Elementary,06,10111 Silverton Ave.,Tujunga,CA,91042,06,06037,Los Angeles County,11,34.253421,-118.285029,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0628,06039,06025,2019-2020
062271003281,0622710,Plainview Academic Charter Academy,06,10819 Plainview Ave.,Tujunga,CA,91042,06,06037,Los Angeles County,11,34.265786,-118.29887,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0628,06039,06025,2019-2020
062271003283,0622710,Playa del Rey Elementary,06,12221 Juniette St.,Culver City,CA,90230,06,06037,Los Angeles County,11,33.982496,-118.409382,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0637,06062,06026,2019-2020
062271003284,0622710,Plummer Elementary,06,9340 Noble Ave.,North Hills,CA,91343,06,06037,Los Angeles County,11,34.240248,-118.46063,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0629,06046,06018,2019-2020
062271003285,0622710,Point Fermin Elementary,06,3333 Kerckhoff Ave.,San Pedro,CA,90731,06,06037,Los Angeles County,11,33.7143,-118.29,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0644,06070,06035,2019-2020
062271003286,0622710,Pomelo Community Charter,06,7633 March Ave.,West Hills,CA,91304,06,06037,Los Angeles County,11,34.209471,-118.642959,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0630,06045,06027,2019-2020
062271003287,0622710,George K. Porter Middle,06,15960 Kingsbury St.,Granada Hills,CA,91344,06,06037,Los Angeles County,11,34.262643,-118.480015,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0629,06038,06018,2019-2020
062271003289,0622710,Gaspar De Portola Charter Middle,06,18720 Linnet St.,Tarzana,CA,91356,06,06037,Los Angeles County,11,34.16742,-118.542515,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0630,06045,06027,2019-2020
062271003291,0622710,President Avenue Elementary,06,1465 W. 243rd St.,Harbor City,CA,90710,06,06037,Los Angeles County,11,33.8046,-118.302516,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0643,06066,06035,2019-2020
062271003292,0622710,Pueblo de Los Angeles Continuation,06,2506 Alta St.,Los Angeles,CA,90031,06,06037,Los Angeles County,11,34.076042,-118.203736,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0634,06051,06024,2019-2020
062271003293,0622710,Purche Avenue Elementary,06,13210 Purche Ave.,Gardena,CA,90249,06,06037,Los Angeles County,13,33.911968,-118.319843,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0643,06062,06035,2019-2020
062271003294,0622710,Queen Anne Place Elementary,06,1212 Queen Anne Pl.,Los Angeles,CA,90019,06,06037,Los Angeles County,11,34.051981,-118.331,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0637,06054,06030,2019-2020
062271003295,0622710,Ramona Elementary,06,1133 N. Mariposa Ave.,Los Angeles,CA,90029,06,06037,Los Angeles County,11,34.091602,-118.299745,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0628,06043,06024,2019-2020
062271003296,0622710,Ramona Opportunity High,06,231 S. Alma Ave.,Los Angeles,CA,90063,06,06037,Los Angeles County,21,34.033929,-118.190947,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06051,06024,2019-2020
062271003297,0622710,Ranchito Avenue Elementary,06,7940 Ranchito Ave.,Panorama City,CA,91402,06,06037,Los Angeles County,11,34.215349,-118.434268,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0629,06046,06018,2019-2020
062271003298,0622710,Raymond Avenue Elementary,06,7511 Raymond Ave.,Los Angeles,CA,90044,06,06037,Los Angeles County,11,33.971507,-118.29845,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0637,06059,06030,2019-2020
062271003299,0622710,Walter Reed Middle,06,4525 Irvine Ave.,North Hollywood,CA,91602,06,06037,Los Angeles County,11,34.152943,-118.386077,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0630,06046,06018,2019-2020
062271003300,0622710,Reseda Elementary,06,7265 Amigo Ave.,Reseda,CA,91335,06,06037,Los Angeles County,11,34.203618,-118.538612,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0630,06045,06027,2019-2020
062271003301,0622710,Reseda Charter High,06,18230 Kittridge St.,Reseda,CA,91335,06,06037,Los Angeles County,11,34.189985,-118.530262,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0630,06045,06027,2019-2020
062271003302,0622710,Paul Revere Charter Middle,06,1450 Allenford Ave.,Los Angeles,CA,90049,06,06037,Los Angeles County,11,34.056227,-118.495058,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0633,06050,06026,2019-2020
062271003305,0622710,Richland Avenue Elementary,06,11562 Richland Ave.,Los Angeles,CA,90064,06,06037,Los Angeles County,11,34.028408,-118.440207,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0637,06054,06030,2019-2020
062271003306,0622710,Morris K. Hamasaki Elementary,06,4865 E. First St.,Los Angeles,CA,90022,06,06037,Los Angeles County,21,34.037289,-118.15987,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06051,06024,2019-2020
062271003309,0622710,Rio Vista Elementary,06,4243 Satsuma Ave.,North Hollywood,CA,91602,06,06037,Los Angeles County,11,34.147836,-118.367971,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0630,06046,06018,2019-2020
062271003310,0622710,Ritter Elementary,06,11108 Watts Ave.,Los Angeles,CA,90059,06,06037,Los Angeles County,21,33.934003,-118.227616,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0644,06063,06035,2019-2020
062271003311,0622710,Riverside Drive Charter,06,13061 Riverside Dr.,Sherman Oaks,CA,91423,06,06037,Los Angeles County,11,34.158008,-118.417486,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0630,06046,06018,2019-2020
062271003312,0622710,Rockdale Visual & Performing Arts Magnet,06,1303 Yosemite Dr.,Los Angeles,CA,90041,06,06037,Los Angeles County,11,34.133322,-118.194314,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0634,06051,06024,2019-2020
062271003313,0622710,Simon Rodia Continuation,06,2701 Sequoia Dr.,South Gate,CA,90280,06,06037,Los Angeles County,21,33.942481,-118.223061,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0644,06063,06033,2019-2020
062271003314,0622710,Will Rogers Continuation,06,14711 Gilmore St.,Van Nuys,CA,91411,06,06037,Los Angeles County,11,34.18794,-118.453965,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0629,06046,06018,2019-2020
062271003315,0622710,Theodore Roosevelt Senior High,06,456 S. Mathews St.,Los Angeles,CA,90033,06,06037,Los Angeles County,11,34.038388,-118.211071,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0634,06053,06024,2019-2020
062271003316,0622710,Roscoe Elementary,06,10765 Strathern St.,Sun Valley,CA,91352,06,06037,Los Angeles County,11,34.215986,-118.366716,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0629,06039,06018,2019-2020
062271003317,0622710,Roscomare Road Elementary,06,2425 Roscomare Rd.,Los Angeles,CA,90077,06,06037,Los Angeles County,11,34.119582,-118.464153,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0633,06050,06026,2019-2020
062271003318,0622710,Rosemont Avenue Elementary,06,421 N. Rosemont Ave.,Los Angeles,CA,90026,06,06037,Los Angeles County,11,34.072055,-118.269943,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0634,06051,06024,2019-2020
062271003319,0622710,Rosewood Avenue Elementary,06,503 N. Croft Ave.,Los Angeles,CA,90048,06,06037,Los Angeles County,11,34.080762,-118.374585,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0633,06050,06026,2019-2020
062271003320,0622710,Rowan Avenue Elementary,06,600 S. Rowan Ave.,Los Angeles,CA,90023,06,06037,Los Angeles County,21,34.02828,-118.187186,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06051,06024,2019-2020
062271003321,0622710,Russell Elementary,06,1263 E. Firestone Blvd.,Los Angeles,CA,90001,06,06037,Los Angeles County,21,33.96105,-118.251888,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06059,06033,2019-2020
062271003322,0622710,San Antonio Continuation,06,2911 Belgrave Ave.,Huntington Park,CA,90255,06,06037,Los Angeles County,21,33.987403,-118.217098,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06053,06033,2019-2020
062271003323,0622710,San Fernando Elementary,06,1130 Mott St.,San Fernando,CA,91340,06,06037,Los Angeles County,21,34.279379,-118.44792,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0629,06039,06018,2019-2020
062271003324,0622710,San Fernando Middle,06,130 N. Brand Blvd.,San Fernando,CA,91340,06,06037,Los Angeles County,21,34.283331,-118.437071,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0629,06039,06018,2019-2020
062271003325,0622710,San Fernando Senior High,06,11133 O'Melveny Ave.,San Fernando,CA,91340,06,06037,Los Angeles County,11,34.272222,-118.442851,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0629,06039,06018,2019-2020
062271003326,0622710,San Gabriel Avenue Elementary,06,8628 San Gabriel Ave.,South Gate,CA,90280,06,06037,Los Angeles County,21,33.95594,-118.202008,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0644,06063,06033,2019-2020
062271003328,0622710,San Jose Street Elementary,06,14928 Clymer St.,Mission Hills,CA,91345,06,06037,Los Angeles County,11,34.262163,-118.457746,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0629,06039,06018,2019-2020
062271003329,0622710,San Pascual Elem Sci Tech Engr Arts And Math (STEAM) Magnet,06,815 San Pascual Ave.,Los Angeles,CA,90042,06,06037,Los Angeles County,11,34.118871,-118.172078,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0634,06051,06024,2019-2020
062271003330,0622710,San Pedro Senior High,06,1001 W. 15th St.,San Pedro,CA,90731,06,06037,Los Angeles County,11,33.730073,-118.299349,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0644,06070,06035,2019-2020
062271003331,0622710,San Pedro Street Elementary,06,1635 S. San Pedro St.,Los Angeles,CA,90015,06,06037,Los Angeles County,11,34.029057,-118.257698,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06059,06030,2019-2020
062271003332,0622710,Martin Luther King Jr. Elementary,06,3989 S. Hobart Blvd.,Los Angeles,CA,90062,06,06037,Los Angeles County,11,34.011452,-118.308046,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0637,06059,06030,2019-2020
062271003334,0622710,Saticoy Elementary,06,7850 Ethel Ave.,North Hollywood,CA,91605,06,06037,Los Angeles County,11,34.213334,-118.416336,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0629,06039,06018,2019-2020
062271003337,0622710,Saturn Street Elementary,06,5360 Saturn St.,Los Angeles,CA,90019,06,06037,Los Angeles County,11,34.046551,-118.35606,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0637,06054,06030,2019-2020
062271003338,0622710,Second Street Elementary,06,1942 E. Second St.,Los Angeles,CA,90033,06,06037,Los Angeles County,11,34.044731,-118.216772,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0634,06053,06024,2019-2020
062271003339,0622710,Selma Avenue Elementary,06,6611 Selma Ave.,Los Angeles,CA,90028,06,06037,Los Angeles County,11,34.10003,-118.3345,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0628,06050,06026,2019-2020
062271003340,0622710,Francisco Sepulveda Middle,06,15330 Plummer St.,North Hills,CA,91343,06,06037,Los Angeles County,11,34.242075,-118.465711,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0629,06046,06018,2019-2020
062271003343,0622710,Serrania Avenue Charter For Enriched Studies,06,5014 Serrania Ave.,Woodland Hills,CA,91364,06,06037,Los Angeles County,11,34.160419,-118.587992,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0630,06045,06027,2019-2020
062271003344,0622710,Seventh Street Elementary,06,1570 W. Seventh St.,San Pedro,CA,90732,06,06037,Los Angeles County,11,33.738611,-118.311465,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0644,06070,06035,2019-2020
062271003345,0622710,Seventy-Fifth Street Elementary,06,142 W. 75th St.,Los Angeles,CA,90003,06,06037,Los Angeles County,11,33.971452,-118.276087,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06059,06030,2019-2020
062271003346,0622710,Seventy-Fourth Street Elementary,06,2112 W. 74th St.,Los Angeles,CA,90047,06,06037,Los Angeles County,11,33.972505,-118.316012,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0637,06059,06030,2019-2020
062271003347,0622710,Sharp Avenue Elementary,06,13800 Pierce St.,Arleta,CA,91331,06,06037,Los Angeles County,11,34.252166,-118.432717,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0629,06039,06018,2019-2020
062271003348,0622710,Shenandoah Street Elementary,06,2450 Shenandoah St.,Los Angeles,CA,90034,06,06037,Los Angeles County,11,34.038651,-118.384817,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0637,06054,06030,2019-2020
062271003349,0622710,Sheridan Street Elementary,06,416 N. Cornwell St.,Los Angeles,CA,90033,06,06037,Los Angeles County,11,34.050236,-118.207668,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0634,06053,06024,2019-2020
062271003351,0622710,Sherman Oaks Elementary Charter,06,14755 Greenleaf St.,Sherman Oaks,CA,91403,06,06037,Los Angeles County,11,34.149872,-118.455602,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0630,06046,06018,2019-2020
062271003352,0622710,Shirley Avenue Elementary,06,19452 Hart St.,Reseda,CA,91335,06,06037,Los Angeles County,11,34.197239,-118.557577,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0630,06045,06027,2019-2020
062271003353,0622710,Short Avenue Elementary,06,12814 Maxella Ave.,Los Angeles,CA,90066,06,06037,Los Angeles County,11,33.990818,-118.43264,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0637,06054,06026,2019-2020
062271003354,0622710,Sierra Park Elementary,06,3170 Budau Ave.,Los Angeles,CA,90032,06,06037,Los Angeles County,11,34.082171,-118.169137,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0634,06051,06024,2019-2020
062271003355,0622710,Sierra Vista Elementary,06,4342 Alpha St.,Los Angeles,CA,90032,06,06037,Los Angeles County,11,34.096014,-118.159045,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0634,06051,06024,2019-2020
062271003356,0622710,Sixth Avenue Elementary,06,3109 Sixth Ave.,Los Angeles,CA,90018,06,06037,Los Angeles County,11,34.02639,-118.323932,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0637,06054,06030,2019-2020
062271003357,0622710,Gil Garcetti Learning Academy,06,612 W. 68th St.,Los Angeles,CA,90044,06,06037,Los Angeles County,11,33.978127,-118.28429,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0637,06059,06030,2019-2020
062271003358,0622710,Sixty-First Street Elementary,06,6020 S. Figueroa St.,Los Angeles,CA,90003,06,06037,Los Angeles County,11,33.984482,-118.282003,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0637,06059,06030,2019-2020
062271003359,0622710,Sixty-Sixth Street Elementary,06,6600 S. San Pedro St.,Los Angeles,CA,90003,06,06037,Los Angeles County,11,33.979504,-118.26871,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06059,06030,2019-2020
062271003360,0622710,Solano Avenue Elementary,06,615 Solano Ave.,Los Angeles,CA,90012,06,06037,Los Angeles County,11,34.076015,-118.232195,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0634,06051,06024,2019-2020
062271003362,0622710,Soto Street Elementary,06,1020 S. Soto St.,Los Angeles,CA,90023,06,06037,Los Angeles County,11,34.031673,-118.216997,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0634,06053,06024,2019-2020
062271003363,0622710,South Gate Middle,06,4100 Firestone Blvd.,South Gate,CA,90280,06,06037,Los Angeles County,21,33.952501,-118.197687,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0644,06063,06033,2019-2020
062271003364,0622710,South Gate Senior High,06,3351 Firestone Blvd.,South Gate,CA,90280,06,06037,Los Angeles County,21,33.955113,-118.209906,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0644,06063,06033,2019-2020
062271003365,0622710,South Park Elementary,06,8510 Towne Ave.,Los Angeles,CA,90003,06,06037,Los Angeles County,11,33.960839,-118.266208,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0643,06059,06030,2019-2020
